144319,Crutchley,Corrin,US AIRWAYS,4463,11/21/2011,16:00:00,PVD,11/21/2011,20:00:00,LGA
144320,Crutchley,Corrin,LUFTHANSA GERMAN AIRLINES,9363,11/21/2011,16:00:00,MCO,11/21/2011,21:00:00,IAD
144321,Crutchley,Corrin,UNITED AIRLINES,1614,12/21/2011,16:00:00,PHL,12/21/2011,20:00:00,MCO
144322,Crutchley,Corrin,UNITED AIRLINES,6525,12/21/2011,16:00:00,SAN,12/21/2011,19:00:00,DEN
144323,Crutchley,Corrin,UNITED AIRLINES,7301,2/19/2012,16:00:00,PVD,2/19/2012,19:00:00,IAD
144324,Crutchley,Corrin,CONTINENTAL AIRLINES,673,3/20/2012,16:00:00,ORD,3/20/2012,19:00:00,MCO
144325,Crutchley,Corrin,AIR CANADA,847,5/19/2012,16:00:00,MUC,5/19/2012,19:00:00,YYZ
144326,Crutchley,Corrin,AIR CANADA,847,5/19/2012,16:00:00,MUC,5/19/2012,19:00:00,YYZ
144327,Crutchley,Corrin,DELTA AIR LINES INC.,4475,5/19/2012,16:00:00,MCI,5/19/2012,20:00:00,MEM
144328,Crutchley,Corrin,DELTA AIR LINES INC.,1742,6/18/2012,16:00:00,MSP,6/18/2012,21:00:00,DFW
144329,Crutchley,Corrin,CONTINENTAL AIRLINES,673,7/18/2012,16:00:00,ORD,7/18/2012,21:00:00,MCO
144330,Crutchley,Corrin,SOUTHWEST AIRLINES CO. INC.,518,8/17/2012,16:00:00,MDW,8/17/2012,21:00:00,CLE
144331,Crutchley,Corrin,CONTINENTAL AIRLINES,1265,9/16/2012,16:00:00,PHX,9/16/2012,20:00:00,EWR
144332,Crutchley,Corrin,US AIRWAYS,4463,11/15/2012,16:00:00,PVD,11/15/2012,20:00:00,LGA
144333,Crutchley,Corrin,AIRTRAN AIRWAYS INC,15,2/13/2013,16:00:00,MCO,2/13/2013,21:00:00,SJU
144334,Crutchley,Corrin,CONTINENTAL AIRLINES,673,2/13/2013,16:00:00,ORD,2/13/2013,20:00:00,MCO
144335,Crutchley,Corrin,DELTA AIR LINES INC.,5351,2/13/2013,16:00:00,ATL,2/13/2013,19:00:00,HOU
